,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
14:28:08,26/01/16,14:28:05, 20,DESCENT,AIR,  60.0,  60.0,,20499.58, 3921.0,361.00,, 0.965,-0.016, -0.0156,-2033, 704.0, -1.055,257.70, 110.3251, 34.0114,,,,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.6, 0.2, 0.0, 0.6, 443.00, 452.00,,14:28:05,26/01/16
14:28:09,26/01/16,14:28:09, 20,DESCENT,AIR,  59.6,  59.5,,20463.58, 3940.5,361.00,, 0.965,-0.016, -0.0156,-2035, 704.0,,257.70, 110.3231, 34.0111,,ZLXY,,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -6.25, 0.6, 0.2, 0.0, 0.6, 443.00, 451.00, 59276,14:28:09,26/01/16
14:28:10,26/01/16,14:28:09, 20,DESCENT,AIR,  59.3,  59.3,,20431.58, 3940.5,361.00,, 0.965,-0.016, -0.0156,-2037, 704.0,,257.70, 110.3211, 34.0107,,, 34.00,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.6, 0.2, 0.0, 0.6, 442.00, 450.00,,14:28:09,26/01/16
14:28:11,26/01/16,14:28:09, 20,DESCENT,AIR,  59.1,  59.0,,20395.58, 3950.0,362.00,, 0.965,-0.016, -0.0156,-2038, 704.0,,257.70, 110.3190, 34.0103,ZSNT,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -6.25, 0.6, 0.2, 0.0, 0.6, 442.00, 449.00, 59276,14:28:09,26/01/16
14:28:12,26/01/16,14:28:09, 20,DESCENT,AIR,  58.6,  58.6,,20359.58, 3950.0,362.00,, 0.965,-0.020, -0.0156,-2078, 704.0, -1.143,257.70, 110.3170, 34.0100,,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,  90,,   0,, 0.6, 0.2, 0.0, 0.6, 441.00, 447.00,,14:28:09,26/01/16
14:28:13,26/01/16,14:28:13, 20,DESCENT,AIR,  58.6,  58.6,,20327.58, 3953.0,362.00,, 0.965,-0.020, -0.0156,-2066, 704.0,,257.70, 110.3149, 34.0096,,ZLXY,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,  90,  90,,   0, -6.25, 0.6, 0.2, 0.0, 0.6, 440.00, 447.00, 59258,14:28:13,26/01/16
14:28:14,26/01/16,14:28:13, 20,DESCENT,AIR,  58.3,  58.3,,20291.58, 3953.0,362.00,, 0.965,-0.023, -0.0156,-2057, 704.0,,257.70, 110.3129, 34.0092,,, 33.00,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,  90,  90,,   0,, 0.6, 0.2, 0.0, 0.6, 439.00, 446.00,,14:28:13,26/01/16
14:28:15,26/01/16,14:28:13, 20,DESCENT,AIR,  58.3,  58.1,,20255.58, 3934.5,362.00,, 0.977,-0.023, -0.0156,-2091, 704.0,,257.70, 110.3109, 34.0089,ZSNT,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0, -6.00, 0.4, 0.2, 0.0, 0.6, 438.00, 445.00, 59258,14:28:13,26/01/16
14:28:16,26/01/16,14:28:13, 20,DESCENT,AIR,  58.0,  58.0,,20223.58, 3934.5,362.00,, 0.977,-0.023, -0.0234,-2074, 704.0, -1.055,257.70, 110.3089, 34.0085,,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  44,  0.00,  90,  90,,   0,, 0.4, 0.2, 0.0, 0.6, 438.00, 444.00,,14:28:13,26/01/16
14:28:17,26/01/16,14:28:17, 20,DESCENT,AIR,  57.9,  57.9,,20187.58, 3919.0,362.00,, 0.977,-0.023, -0.0117,-2063, 704.0,,257.70, 110.3068, 34.0081,,ZLXY,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0, -6.00, 0.4, 0.2, 0.0, 0.6, 437.00, 443.00, 59258,14:28:17,26/01/16
14:28:18,26/01/16,14:28:17, 20,DESCENT,AIR,  57.8,  57.6,,20155.58, 3919.0,363.00,, 0.977,-0.023, -0.0117,-2055, 704.0,,257.70, 110.3048, 34.0078,,, 32.00,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.4, 0.2, 0.0, 0.6, 436.00, 442.00,,14:28:17,26/01/16
14:28:19,26/01/16,14:28:17, 20,DESCENT,AIR,  57.4,  57.4,,20119.58, 3895.5,363.00,, 0.977,-0.023, -0.0156,-2050, 704.0,,257.34, 110.3027, 34.0074,ZSNT,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -5.75, 0.4, 0.2, 0.0, 0.6, 435.00, 440.00, 59258,14:28:17,26/01/16
14:28:20,26/01/16,14:28:17, 20,DESCENT,AIR,  57.0,  56.9,,20083.58, 3895.5,363.00,, 0.977,-0.023, -0.0156,-2086, 704.0, -0.879,257.34, 110.3007, 34.0070,,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.4, 0.2, 0.0, 0.6, 433.00, 438.00,,14:28:17,26/01/16
14:28:21,26/01/16,14:28:21, 20,DESCENT,AIR,  56.5,  56.5,,20051.58, 3890.5,363.00,, 0.965,-0.027, -0.0156,-2071, 704.0,,257.34, 110.2987, 34.0066,,ZLXY,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -5.50, 0.4, 0.2, 0.0, 0.6, 432.00, 437.00, 59258,14:28:21,26/01/16
14:28:22,26/01/16,14:28:21, 20,DESCENT,AIR,  56.1,  56.0,,20015.58, 3890.5,363.00,, 0.965,-0.027, -0.0195,-2061, 704.0,,257.34, 110.2966, 34.0062,,, 32.00,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.4, 0.2, 0.0, 0.6, 431.00, 435.00,,14:28:21,26/01/16
14:28:23,26/01/16,14:28:21, 20,DESCENT,AIR,  55.6,  55.6,,19983.58, 3882.5,363.00,, 0.965,-0.027, -0.0156,-2054, 704.0,,257.34, 110.2946, 34.0059,ZSNT,,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -5.50, 0.4, 0.2, 0.0, 0.6, 428.00, 432.00, 59258,14:28:21,26/01/16
14:28:24,26/01/16,14:28:21, 20,DESCENT,AIR,  55.3,  55.1,,19947.58, 3882.5,363.00,, 0.965,-0.027, -0.0195,-2049, 704.0, -0.879,257.34, 110.2926, 34.0055,,,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.4, 0.2, 0.0, 0.6, 427.00, 431.00,,14:28:21,26/01/16
14:28:25,26/01/16,14:28:25, 20,DESCENT,AIR,  55.0,  55.0,,19911.58, 3877.5,363.00,, 0.965,-0.027, -0.0156,-2086, 704.0,,257.34, 110.2905, 34.0051,,ZLXY,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,  90,  90,,   0, -5.25, 0.2, 0.2, 0.0, 0.6, 426.00, 431.00, 59258,14:28:25,26/01/16
14:28:26,26/01/16,14:28:25, 20,DESCENT,AIR,  54.6,  54.6,,19875.58, 3877.5,363.00,, 0.977,-0.027, -0.0195,-2110, 704.0,,257.34, 110.2885, 34.0047,,, 32.00,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.0, 0.6, 424.00, 429.00,,14:28:25,26/01/16
14:28:27,26/01/16,14:28:25, 20,DESCENT,AIR,  54.3,  54.1,,19843.58, 3877.0,363.00,, 0.965,-0.031, -0.0195,-2087, 704.0,,257.34, 110.2865, 34.0044,ZSNT,,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -5.00, 0.2, 0.0, 0.0, 0.6, 422.00, 427.00, 59258,14:28:25,26/01/16
14:28:28,26/01/16,14:28:25, 20,DESCENT,AIR,  54.0,  53.9,,19807.58, 3877.0,363.00,, 0.965,-0.031, -0.0156,-2072, 704.0, -0.791,257.34, 110.2844, 34.0040,,,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.4, 0.0, 0.0, 0.6, 421.00, 425.00,,14:28:25,26/01/16
14:28:29,26/01/16,14:28:29, 20,DESCENT,AIR,  53.8,  53.8,,19775.58, 3881.5,363.00,, 0.977,-0.031, -0.0195,-2061, 704.0,,257.34, 110.2824, 34.0036,,ZLXY,,262.27,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -5.00, 0.4, 0.0, 0.0, 0.6, 420.00, 424.00, 59258,14:28:29,26/01/16
14:28:30,26/01/16,14:28:29, 20,DESCENT,AIR,  53.5,  53.5,,19739.58, 3881.5,363.00,, 0.965,-0.031, -0.0156,-2054, 704.0,,257.34, 110.2804, 34.0032,,, 32.00,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.4, 0.0, 0.0, 0.6, 419.00, 423.00,,14:28:29,26/01/16
14:28:31,26/01/16,14:28:29, 20,DESCENT,AIR,  53.3,  53.3,,19707.58, 3891.5,363.00,, 0.977,-0.031, -0.0156,-2049, 704.0,,257.34, 110.2783, 34.0028,ZSNT,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -4.75, 0.4, 0.0, 0.0, 0.4, 417.00, 422.00, 59258,14:28:29,26/01/16
14:28:32,26/01/16,14:28:29, 20,DESCENT,AIR,  52.9,  52.9,,19671.58, 3891.5,363.00,, 0.977,-0.031, -0.0156,-2046, 704.0, -0.967,257.34, 110.2763, 34.0025,,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.4, 0.0, 0.0, 0.4, 416.00, 420.00,,14:28:29,26/01/16
14:28:33,26/01/16,14:28:33, 20,DESCENT,AIR,  52.6,  52.6,,19639.58, 3910.0,362.00,, 0.977,-0.031, -0.0156,-2044, 704.0,,257.34, 110.2743, 34.0021,,ZLXY,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -4.50, 0.4, 0.0, 0.0, 0.4, 415.00, 419.00, 59258,14:28:33,26/01/16
14:28:34,26/01/16,14:28:33, 20,DESCENT,AIR,  52.4,  52.4,,19607.58, 3910.0,362.00,, 0.965,-0.031, -0.0156,-2003, 704.0,,257.34, 110.2722, 34.0017,,, 32.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.4, 0.0, 0.0, 0.4, 414.00, 417.00,,14:28:33,26/01/16
14:28:35,26/01/16,14:28:33, 20,DESCENT,AIR,  52.3,  52.3,,19571.58, 3914.0,362.00,, 0.965,-0.031, -0.0195,-2015, 704.0,,257.34, 110.2702, 34.0013,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -4.50, 0.4, 0.2, 0.0, 0.4, 412.00, 416.00, 59258,14:28:33,26/01/16
14:28:36,26/01/16,14:28:33, 20,DESCENT,AIR,  52.0,  52.0,,19535.58, 3914.0,362.00,, 0.977,-0.031, -0.0156,-2063, 704.0, -1.055,257.34, 110.2682, 34.0009,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.4, 0.2, 0.0, 0.4, 411.00, 415.00,,14:28:33,26/01/16
14:28:37,26/01/16,14:28:37, 20,DESCENT,AIR,  51.8,  51.6,,19503.58, 3922.5,362.00,, 0.965,-0.035, -0.0156,-2055, 704.0,,257.34, 110.2661, 34.0006,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -4.25, 0.2, 0.2, 0.0, 0.4, 410.00, 414.00, 59258,14:28:37,26/01/16
14:28:38,26/01/16,14:28:37, 20,DESCENT,AIR,  51.4,  51.5,,19467.58, 3922.5,362.00,, 0.965,-0.035, -0.0195,-2050, 704.0,,257.34, 110.2641, 34.0002,,, 32.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.2, 0.2, 0.0, 0.4, 409.00, 412.00,,14:28:37,26/01/16
14:28:39,26/01/16,14:28:37, 20,DESCENT,AIR,  51.3,  51.3,,19435.58, 3930.0,362.00,, 0.965,-0.035, -0.0195,-2047, 704.0,,257.34, 110.2621, 33.9998,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -4.00, 0.2, 0.2, 0.0, 0.4, 408.00, 412.00, 59258,14:28:37,26/01/16
14:28:40,26/01/16,14:28:37, 20,DESCENT,AIR,  51.3,  51.1,,19403.58, 3930.0,362.00,, 0.965,-0.035, -0.0156,-2005, 704.0, -1.055,257.34, 110.2600, 33.9994,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 0.2, 0.2, 0.0, 0.4, 407.00, 411.00,,14:28:37,26/01/16
14:28:41,26/01/16,14:28:41, 20,DESCENT,AIR,  51.0,  51.0,,19367.58, 3943.0,361.00,, 0.977,-0.035, -0.0156,-2017, 704.0,,257.34, 110.2580, 33.9991,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -4.00, 0.2, 0.2, 0.0, 0.4, 406.00, 409.00, 59240,14:28:41,26/01/16
14:28:42,26/01/16,14:28:41, 20,DESCENT,AIR,  50.9,  50.9,,19335.58, 3943.0,361.00,, 0.965,-0.035, -0.0195,-2024, 704.0,,257.34, 110.2560, 33.9987,,, 33.00,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.2, 0.2, 0.0, 0.4, 405.00, 409.00,,14:28:41,26/01/16
14:28:43,26/01/16,14:28:41, 20,DESCENT,AIR,  50.8,  50.6,,19299.58, 3941.5,361.00,, 0.977,-0.035, -0.0156,-2029, 704.0,,257.34, 110.2539, 33.9983,ZSNT,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0, -4.00, 0.2, 0.2, 0.0, 0.4, 404.00, 408.00, 59240,14:28:41,26/01/16
14:28:44,26/01/16,14:28:41, 20,DESCENT,AIR,  50.3,  50.3,,19263.58, 3941.5,361.00,, 0.977,-0.035, -0.0156,-2073, 704.0, -1.055,257.34, 110.2519, 33.9979,,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.2, 0.2, 0.0, 0.4, 402.00, 405.00,,14:28:41,26/01/16
14:28:45,26/01/16,14:28:45, 20,DESCENT,AIR,  49.6,  49.6,,19231.58, 3921.0,361.00,, 0.984,-0.035, -0.0117,-2062, 704.0,,257.34, 110.2499, 33.9975,,ZLXY,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0, -3.75, 0.2, 0.2, 0.0, 0.4, 400.00, 404.00, 59240,14:28:45,26/01/16
14:28:46,26/01/16,14:28:45, 20,DESCENT,AIR,  49.5,  49.5,,19199.58, 3921.0,360.00,, 0.965,-0.039, -0.0156,-2015, 704.0,,257.34, 110.2479, 33.9972,,, 33.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.2, 0.0, 0.4, 400.00, 404.00,,14:28:45,26/01/16
14:28:47,26/01/16,14:28:45, 20,DESCENT,AIR,  49.5,  49.5,,19167.58, 3903.0,360.00,, 0.977,-0.035, -0.0156,-1984, 704.0,,257.34, 110.2458, 33.9968,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -3.50, 0.0, 0.2, 0.0, 0.4, 401.00, 404.00, 59240,14:28:45,26/01/16
14:28:48,26/01/16,14:28:45, 20,DESCENT,AIR,  49.6,  49.6,,19131.58, 3903.0,360.00,, 0.977,-0.039, -0.0195,-2002, 704.0, -0.967,257.34, 110.2438, 33.9964,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.0, 0.2, 0.0, 0.4, 401.00, 404.00,,14:28:45,26/01/16
14:28:49,26/01/16,14:28:49, 20,DESCENT,AIR,  49.6,  49.5,,19095.58, 3936.5,360.00,, 0.965,-0.035, -0.0156,-2054, 704.0,,257.34, 110.2418, 33.9960,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -3.25, 0.0, 0.2, 0.0, 0.4, 401.00, 403.00, 59240,14:28:49,26/01/16
14:28:50,26/01/16,14:28:49, 20,DESCENT,AIR,  49.5,  49.5,,19067.58, 3936.5,360.00,, 0.965,-0.035, -0.0117,-2010, 704.0,,257.34, 110.2397, 33.9957,,, 32.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0,, 0.0, 0.2, 0.0, 0.4, 399.00, 402.00,,14:28:49,26/01/16
14:28:51,26/01/16,14:28:49, 20,DESCENT,AIR,  49.5,  49.4,,19031.58, 3923.0,359.00,, 0.965,-0.039, -0.0195,-1980, 704.0,,257.34, 110.2377, 33.9953,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,  90,,   0, -3.25, 0.0, 0.2, 0.0, 0.4, 399.00, 402.00, 59240,14:28:49,26/01/16
14:28:52,26/01/16,14:28:49, 20,DESCENT,AIR,  49.5,  49.5,,18999.58, 3923.0,359.00,, 0.977,-0.035, -0.0156,-2000, 704.0, -1.055,257.34, 110.2357, 33.9949,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.2, 0.0, 0.2, 399.00, 401.00,,14:28:49,26/01/16
14:28:53,26/01/16,14:28:53, 20,DESCENT,AIR,  49.5,  49.5,,18967.58, 3929.0,359.00,, 0.977,-0.035, -0.0195,-1974, 704.0,,257.34, 110.2337, 33.9945,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0, -3.25, 0.0, 0.2, 0.0, 0.2, 398.00, 401.00, 59240,14:28:53,26/01/16
14:28:54,26/01/16,14:28:53, 20,DESCENT,AIR,  49.3,  49.3,,18935.58, 3929.0,359.00,, 0.965,-0.035, -0.0156,-1956, 704.0,,257.34, 110.2316, 33.9941,,, 33.00,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.2, 0.0, 0.2, 397.00, 400.00,,14:28:53,26/01/16
14:28:55,26/01/16,14:28:53, 20,DESCENT,AIR,  49.1,  49.1,,18899.58, 3935.0,358.00,, 0.965,-0.039, -0.0195,-1984, 704.0,,257.34, 110.2296, 33.9938,ZSNT,,,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,  90,,   0, -3.00, 0.0, 0.2, 0.0, 0.2, 396.00, 399.00, 59240,14:28:53,26/01/16
14:28:56,26/01/16,14:28:53, 20,DESCENT,AIR,  49.1,  49.1,,18867.58, 3935.0,358.00,, 0.965,-0.039, -0.0156,-2002, 704.0, -1.055,257.34, 110.2276, 33.9934,,,,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.2, 0.0, 0.2, 396.00, 398.00,,14:28:53,26/01/16
14:28:57,26/01/16,14:28:57, 20,DESCENT,AIR,  49.1,  49.1,,18835.58, 3935.5,358.00,, 0.965,-0.039, -0.0195,-1975, 704.0,,257.34, 110.2256, 33.9930,,ZLXY,,264.38,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -2.75, 0.0, 0.2, 0.0, 0.2, 396.00, 398.00, 59240,14:28:57,26/01/16
14:28:58,26/01/16,14:28:57, 20,DESCENT,AIR,  49.1,  49.1,,18799.58, 3935.5,358.00,, 0.977,-0.035, -0.0195,-1997, 704.0,,257.34, 110.2236, 33.9926,,, 33.00,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.2, 0.0, 0.2, 395.00, 398.00,,14:28:57,26/01/16
14:28:59,26/01/16,14:28:57, 20,DESCENT,AIR,  49.0,  48.9,,18767.58, 3946.0,357.00,, 0.977,-0.039, -0.0156,-2011, 704.0,,257.34, 110.2215, 33.9923,ZSNT,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -2.75, 0.0, 0.2, 0.0, 0.2, 394.00, 397.00, 59240,14:28:57,26/01/16
14:29:00,26/01/16,14:28:57, 20,DESCENT,AIR,  48.6,  48.5,,18735.58, 3946.0,357.00,, 0.977,-0.039, -0.0156,-1981, 704.0, -1.143,257.34, 110.2195, 33.9919,,,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.2, 0.0, 0.2, 393.00, 395.00,,14:28:57,26/01/16
14:29:01,26/01/16,14:29:01, 20,DESCENT,AIR,  48.5,  48.5,,18703.58, 3928.5,357.00,, 0.965,-0.039, -0.0117,-1961, 704.0,,257.34, 110.2175, 33.9915,,ZLXY,,265.08,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -2.75, 0.0, 0.2, 0.0, 0.2, 393.00, 395.00, 59222,14:29:01,26/01/16
14:29:02,26/01/16,14:29:01, 20,DESCENT,AIR,  48.6,  48.6,,18671.58, 3928.5,357.00,, 0.965,-0.035, -0.0195,-1947, 704.0,,257.34, 110.2155, 33.9911,,, 32.00,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.4, 0.0, 0.2, 393.00, 396.00,,14:29:01,26/01/16
14:29:03,26/01/16,14:29:01, 20,DESCENT,AIR,  49.0,  49.0,,18639.58, 3916.5,356.00,, 0.965,-0.039, -0.0156,-1938, 704.0,,257.34, 110.2135, 33.9908,ZSNT,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -2.50, 0.0, 0.4, 0.0, 0.2, 395.00, 398.00, 59222,14:29:01,26/01/16
14:29:04,26/01/16,14:29:01, 20,DESCENT,AIR,  49.5,  49.8,,18603.58, 3916.5,356.00,, 0.977,-0.035, -0.0156,-1972, 704.0, -0.967,257.34, 110.2115, 33.9904,,,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.4, 0.0, 0.2, 397.00, 400.00,,14:29:01,26/01/16
14:29:05,26/01/16,14:29:05, 20,DESCENT,AIR,  50.3,  50.4,,18571.58, 3900.5,356.00,, 0.965,-0.035, -0.0195,-1994, 704.0,,257.34, 110.2095, 33.9900,,ZLXY,,263.67,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0, -2.50, 0.0, 0.2, 0.0, 0.2, 398.00, 401.00, 59222,14:29:05,26/01/16
14:29:06,26/01/16,14:29:05, 20,DESCENT,AIR,  50.9,  51.0,,18543.58, 3900.5,356.00,, 0.965,-0.035, -0.0156,-1930, 704.0,,257.34, 110.2075, 33.9896,,, 31.00,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.0, 0.2, 0.0, 0.2, 399.00, 402.00,,14:29:05,26/01/16
14:29:07,26/01/16,14:29:05, 20,DESCENT,AIR,  51.6,  51.8,,18507.58, 3885.0,356.00,, 0.965,-0.031, -0.0156,-1927, 704.0,,257.34, 110.2055, 33.9893,ZSNT,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0, -2.50, 0.0, 0.2, 0.0, 0.2, 400.00, 403.00, 59240,14:29:05,26/01/16
14:29:08,26/01/16,14:29:05, 20,DESCENT,AIR,  52.3,  52.4,,18475.58, 3885.0,355.00,, 0.965,-0.031, -0.0156,-1964, 704.0, -0.791,257.34, 110.2035, 33.9889,,,,262.97,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,  90,   0,,   0,, 0.0, 0.2, 0.0, 0.2, 401.00, 404.00,,14:29:05,26/01/16
